Trading Day,Month+1,Month+2,Month+3,Month+4,Month+5,Quarter+1,Quarter+2,Quarter+3,Quarter+4,Season+1,Season+2,Season+3,Season+4,Calendar+1,Calendar+2,Calendar+3,Calendar+4
2020-04-23,7.2479999999999976,7.501,7.6160000000000005,,8.214,8.023,12.052,13.019,12.274000000000001,12.53,12.638,15.007,14.113,13.299000000000001,15.005,16.041,16.116
2020-04-24,7.001,7.244,7.205,,7.987999999999999,7.646,11.874,12.904000000000002,12.113,12.383,12.557,14.919,14.17,13.215,15.015,16.024,16.016
2020-04-27,7.3,7.33,7.298999999999999,,8.052999999999999,7.716,11.847000000000001,12.732999999999999,11.998,12.285,12.43,14.815,13.899000000000001,13.087,14.714,15.878,15.849
2020-04-28,7.59,7.702000000000001,7.7920000000000025,,8.706,7.923999999999999,11.847000000000001,12.67,11.982000000000001,12.254000000000001,12.369000000000002,14.828,13.96,13.024000000000001,14.72,15.880999999999998,15.822000000000001
2020-04-29,7.49,7.455,7.655,7.189,8.603,7.807,11.771,12.624,11.903,12.193,12.292,14.689,13.878,12.95,14.686,15.685,15.792
2020-04-30,7.457999999999998,7.542000000000002,7.2029999999999985,8.632,,7.782999999999999,11.842,12.725,11.994000000000002,12.278,12.397,14.678,13.9,13.035,14.741,15.695,15.794
2020-05-04,6.996,7.222,6.891,8.328,,7.471,11.232,12.537,11.778,11.877,12.104,14.464,13.661,12.725,14.537,15.575,15.577
2020-05-05,7.0870000000000015,7.04,6.687,8.305,,7.334,11.581,12.748,11.867,12.158,12.317,14.593,13.743,12.905,14.663,15.602,15.639
2020-05-06,7.081,7.1370000000000005,6.8889999999999985,8.316,,7.438,11.629,12.831,11.987,12.223,12.380999999999998,14.45,13.817,12.972,14.55,15.659,15.666
2020-05-07,7.157,7.3210000000000015,7.03,8.408,,7.577000000000001,11.574000000000002,13.112,12.082,12.334,12.588,14.509,13.908,13.166,14.799,15.8,15.734000000000002
2020-05-08,7.198,7.246,6.961,8.33,,7.502999999999999,11.887,13.052,12.151,12.463,12.638,14.688,13.996,13.175,14.825,15.78,15.762
2020-05-11,7.024,7.1629999999999985,6.88,8.307,,7.441,11.729,13.21,12.2,12.461,12.746,14.683,14.025,13.276,14.833,15.822,15.886
2020-05-12,6.709,6.829,6.575,7.983,,7.12,11.466,13.028,11.886,12.238,12.523,14.532,13.854,13.078,14.749,15.655,15.723
2020-05-13,6.484,6.5,6.21,7.729,,6.803,11.286,12.751,11.797,12.01,12.341,14.46,13.784,12.905,14.618,15.348,15.562
2020-05-14,6.285,6.658,6.369,7.607,,6.87,11.363,13.012,11.945,12.178,12.689,14.703,14.013,13.14,14.807,15.659,15.747
2020-05-15,6.501,6.704,6.461,7.69,,6.944,11.431,13.106,12.086,12.259,12.739,14.936,14.234000000000002,13.223,14.995,15.644,15.793
2020-05-18,5.875,6.238,6.044,7.399,,6.551,11.061,13.143,12.148,12.09,12.835,15.021,14.339,13.343,15.075,15.86,16.118
2020-05-19,5.67,5.877000000000002,5.973,7.225,,6.349,11.149,12.98,12.193,12.054,12.76,15.128,14.384,13.255999999999998,15.25,15.972,16.208
2020-05-20,5.539,5.848,5.739,7.079,,6.212999999999999,10.946,13.068,12.219,11.995,12.853,15.227,14.456,13.339,15.175999999999998,15.885,16.352999999999998
2020-05-21,4.854,5.14,5.191,6.454,,5.586,10.382,12.63,11.828,11.493,12.719,15.129,14.261,13.140999999999998,15.143,15.843,16.144000000000002
2020-05-22,5.0360000000000005,5.1789999999999985,5.372000000000001,6.197,,5.5760000000000005,10.39,12.439,11.617,11.403,12.356,14.98,14.186,12.854,15.052,15.752,16.061
2020-05-25,5.797999999999999,6.0920000000000005,6.215,6.815,,6.369,10.687,12.736,12.29,11.7,12.667,15.292,14.487,13.161,15.193,16.008,16.322
2020-05-26,5.192,5.768,5.765,6.42,,5.98,10.55,12.56,11.996,11.54,12.647,15.13,14.4,13.124,15.188,15.84,16.281
2020-05-27,5.062,5.325,5.3279999999999985,6.044,,5.562,10.214,12.411,11.818,11.3,12.331,14.993,14.209,12.87,15.02,15.717,16.179000000000002
2020-05-28,4.66,5.037,5.098,5.925,,5.347,9.812,12.341,11.632,11.062,12.089,14.808,14.109000000000002,12.755999999999998,14.755999999999998,15.609000000000002,15.995
2020-05-29,5.542999999999998,5.569,6.226,,,5.774,10.22,12.28,11.488,11.238,11.961,14.607,13.977,12.669,14.623,15.325,15.914
2020-06-01,4.898,5.2,5.8,,,5.294,9.927,12.057,11.379,10.98,11.872,14.558,13.879,12.547,14.532,15.368,15.856
2020-06-02,5.875,5.964,6.434,8.245,,6.091,10.182,12.422,11.635,11.289,12.106,14.878,14.198,12.808,14.809,15.52,16.128
2020-06-03,6.1,6.385,7.1,8.356,,6.522,10.463,12.395,11.731,11.418,12.175999999999998,14.862,14.198,12.852,14.89,15.609000000000002,16.128
2020-06-04,6.31,6.455,6.9620000000000015,8.225,,6.5710000000000015,10.513,12.502,11.892,11.496,12.264,14.969,14.281,12.893,14.901,15.691,16.215
2020-06-05,6.409,6.847,7.502999999999999,8.663,,6.9129999999999985,10.876,12.968,12.215,11.91,12.639,15.073,14.543,13.274,15.165,15.854,16.402
2020-06-08,5.964,6.415,6.943,8.325,,6.435,10.47,12.865,12.061,11.654000000000002,12.435,15.021,14.474,13.13,15.1,15.814,16.232
2020-06-09,5.607,5.983,6.58,8.081,,6.05,10.307,12.5,11.792,11.390999999999998,12.201,14.793,14.3,12.867,14.942,15.687,16.22
2020-06-10,5.537000000000001,5.824,6.609,8.118,,5.983,10.29,12.625,11.904000000000002,11.444,12.299,14.795,14.323,12.955,14.975,15.792,16.237000000000002
2020-06-11,5.773,5.921,6.694,8.062999999999999,,6.122999999999998,10.167,12.308,11.696,11.225,12.136,14.692,14.216,12.77,14.800999999999998,15.550999999999998,16.244
2020-06-12,6.0360000000000005,6.279,6.976,8.091000000000001,,6.4239999999999995,10.171,12.334000000000001,11.734000000000002,11.24,12.182,14.622,14.168,12.799000000000001,14.777999999999999,15.592,15.952
2020-06-15,6.125,6.545,7.17,8.099,,6.607,10.179,12.235,11.517000000000001,11.195,11.995999999999999,14.58,14.155999999999999,12.645,14.628,15.448,15.937000000000001
2020-06-16,5.944,6.225,6.944,8.219,,6.365,10.504000000000001,12.149000000000001,11.366,11.317,11.864,14.797,14.3,12.532,14.877,15.725999999999999,16.235
2020-06-17,5.803,6.165,6.952000000000001,8.251,,6.3,10.359000000000002,12.354000000000001,11.703,11.345,12.081,14.925999999999998,14.375,12.687000000000001,14.962,15.759,16.262999999999998
2020-06-18,6.153,6.325,7.25,8.488999999999999,,6.569,10.606,12.687999999999999,11.919,11.635,12.33,15.039000000000001,14.605,12.959000000000001,15.095999999999998,15.868,16.160999999999998
2020-06-19,6.295,6.5360000000000005,7.337999999999999,8.642000000000001,,6.716,10.847000000000001,12.793,11.892000000000001,11.809000000000001,12.360999999999999,15.207,14.63,13.035,15.157,15.825999999999999,16.191
