Trading Day,Month+1,Month+2,Month+3,Month+4,Month+5,Quarter+1,Quarter+2,Quarter+3,Quarter+4,Season+1,Season+2,Season+3,Season+4,Calendar+1,Calendar+2,Calendar+3,Calendar+4
2020-03-06,9.044,9.225,9.24,9.16,,9.17,9.443,13.482000000000001,13.842,9.307,13.66,13.177,16.146,14.057,15.868,16.809,16.912
2020-03-09,9.064,9.115,9.226,9.042,,9.135,9.224,12.852,13.497,9.18,13.171,12.59,15.38,13.640999999999998,15.17,16.125999999999998,16.419
2020-03-10,9.232000000000001,9.321,9.396,9.372,,9.316,9.496,13.091,14.005,9.406,13.543,13.065,15.605,13.828,15.464,16.340999999999998,16.682000000000002
2020-03-11,9.517999999999999,9.557,9.672,9.679,,9.582,9.708,12.845,14.103,9.645,13.467,12.949000000000002,15.474,13.789000000000001,15.135,16.038,16.395
2020-03-12,9.516,9.52,9.469,9.583,,9.502,9.601,12.789000000000001,13.620999999999999,9.552,13.2,12.475999999999999,15.038,13.343,14.809000000000001,15.79,16.021
2020-03-13,9.492,9.414,9.193999999999999,9.453,,9.367,9.537,12.758,13.699000000000002,9.452,13.222999999999999,12.497,15.04,13.380999999999998,14.772,15.752,16.1
2020-03-16,8.95,8.901,8.749,9.38,8.955,8.867,8.85,12.422,13.323,8.857999999999999,12.867,12.147,14.242,13.05,14.445,15.446,15.786
2020-03-17,8.737,8.617,8.668,8.705,8.613999999999999,8.673,8.755,11.744000000000002,12.97,8.714,12.35,12.125,14.536,12.841,14.328,15.288,15.604000000000001
2020-03-18,8.511000000000001,8.426,8.404,8.523,8.417,8.447000000000001,8.577,11.447000000000001,12.565999999999999,8.512,12.0,11.759,14.125,12.425,13.889000000000001,14.888,15.203
2020-03-19,8.751,8.583,8.568,8.607999999999999,8.562000000000001,8.633,8.76,11.532,12.625,8.697000000000001,12.072000000000001,11.770999999999999,14.167,12.465,13.944,14.962,15.220999999999998
2020-03-20,8.485,8.315,8.347000000000001,8.446,8.469,8.382,8.586,11.474,12.704,8.485,12.082,11.929,14.383,12.55,14.142999999999999,15.079,15.39
2020-03-23,7.992999999999999,7.877000000000001,7.968,7.979,8.002,7.945,8.052,11.169,12.46,7.999,11.807,11.604000000000001,14.152999999999999,12.364,14.058,15.082,15.333
2020-03-24,8.102,7.907,8.062999999999999,8.047,8.089,8.023,8.177999999999999,11.488,12.725999999999999,8.101,12.1,12.097999999999999,14.613,12.675999999999998,14.413,15.366,15.695
2020-03-25,7.938,7.707999999999999,7.864,8.022,7.95,7.835,8.072000000000001,11.599,12.865,7.954,12.225,12.234000000000002,14.729000000000001,12.85,14.624,15.607999999999999,15.907
2020-03-26,7.845,7.567,7.757000000000001,7.894,7.86,7.721,7.985,11.482000000000001,12.833,7.854,12.15,12.033,14.754000000000001,12.784,14.628,15.589,15.915
2020-03-27,7.45,7.185,7.382000000000001,7.558,7.591,7.337000000000001,7.671,11.194,12.520999999999999,7.505,11.85,11.735,14.533,12.533,14.515,15.457,15.772
2020-03-30,7.18,7.105,7.115,7.294,6.86,7.398,10.757,12.245999999999999,11.341,11.493,11.384,14.318,13.597000000000001,12.25,14.209000000000001,15.38,15.667
2020-03-31,7.075,7.15,7.312,7.49,,7.507999999999999,11.054,12.475999999999999,11.56,11.757,11.664000000000001,14.517000000000001,13.577,12.43,14.34,15.625,15.887
