,2020-06-11,2020-06-12,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-07,2021-06-08,2021-06-09,2021-06-10
simulation n°0,4.723,4.6915011164043685,4.978820454145,5.554049117742869,5.566369905938115,5.93948262601277,5.700385924656571,5.71310041144726,5.616009854740088,5.581633581995797,6.017115579286578,5.626991415542361,5.954317099774266,5.884295147019478,5.564380137419438,6.056024723790131,5.0010712584179675,5.0401255266182545,5.039696538033664,5.407468099857182,5.671853947000331,5.680189375844101,6.226772344141304,6.43170464248254,6.152253939844707,6.41032675394885,5.950608766956502,5.8302685680072965,5.666385368636778,5.876531555128228,5.789364162750479,5.694198004708035,6.695896328591146,6.287065504909664,5.200487458778167,3.5215554899894794,3.3246981712770185,3.1971490567795984,3.316143609967264,3.7829813289637073,3.7870440052032213,4.419050418275991,4.470036961021561,4.012915516516863,4.065122186315271,4.061529916803726,4.600295718696398,4.682865198600592,3.8074516785558927,4.466304000274995,4.249259793850669,4.082860561014842,3.0518311113212144,3.0499174703583884,2.8195920201132125,3.371418909285184,3.815686975366997,3.6354582637365267,4.845562384169755,4.240539785074066,3.799350963660929,4.076339980615894,3.9808378393798884,3.966875356677817,3.759879794709303,4.32406012316101,4.5716820165087,5.113460909749055,4.74496579057915,4.677337800635638,4.639457004349312,5.496519665860559,4.775597683834615,6.383652580835131,5.694409711392083,6.123984536441714,5.903352942543495,6.675964412080767,6.897894951541134,7.005805523402181,7.260253005554421,7.430544905377096,7.529602376482635,7.382712260927341,7.568012911711253,7.583888744614929,7.616682769714498,7.606261578377866,7.827895193176378,7.7285928191915865,8.122451649669998,8.406331891979992,8.458597616843972,8.593738366467381,8.477181747314948,8.49796687512654,8.495484963651329,8.517713070357253,8.412345425718925,8.301948225533684,8.353472878772116,8.373061843758125,8.192684817257582,8.256714358550173,8.18194779250154,8.238106941131553,8.135312980397138,8.171414553470969,8.376609442666846,8.483289051773733,8.231698675969083,8.071006854973733,8.214323754391117,8.182995266341031,8.133214737345638,8.26906469312403,8.445395588807393,8.665570901552389,9.009139003023845,9.13435140074619,9.243993552070839,9.175707403950595,9.529814121088371,9.625537168257836,9.806689826600149,10.037320645887142,10.248464287474107,10.567168860650124,10.742271680233697,11.106053861121465,11.249719778543836,11.140037311053275,11.363904505240367,11.294229142710932,11.071667812564442,10.81959681061161,10.788336400602597,10.75435252177914,10.559164595264603,10.644883046038455,10.704366231377383,11.024701704831584,11.00444139737297,10.845256223629155,10.834423229275462,10.981477227294262,10.761273183707786,10.709467391360963,10.143996690290555,10.222989854655973,10.3233465965262,10.395958215044868,10.087447124535469,10.049235716370962,9.819118846867969,9.90725858611166,9.527664236112445,9.20457629644776,9.235143511757519,9.175862066203933,8.891156974607663,8.440456491414288,8.445217965157873,8.142067461294266,8.037075371632879,7.856064373602539,7.706166368878237,7.584515327348598,7.4812071769716715,7.276948221626803,7.124684417730724,6.70058811593897,6.579083128953982,6.269149901757924,5.9924545239941835,5.817489391423389,5.2920850724618616,5.186961448734932,5.173997177839803,4.911841510700397,4.870446642381792,4.698433737542588,4.612168002100653,4.422484107447074,4.084743759957873,3.9416899107316765,3.5362541732400707,3.576550139422416,3.1798124657841873,2.8439304717458875,2.7444539544418602,2.8948097638255197,2.9398034716006074,2.7501504982393166,2.5375268462718488,2.183001476666732,1.9747641853187563,1.862718328169512,1.6913187357206136,1.4897813341199964,1.4859780870307504,1.384304944681156,1.4181369968948903,1.329970199746075,1.4377173373312306,1.717117018522239,1.8585561934344694,1.7165574511691133,1.6546978712207137,1.6746972993203393,1.4422035288915254,1.9972524834213714,2.2820887120065385,2.2113378034921003,1.7814100993668331,0.8452943124139266,1.9454685362822493,1.3096920049255962,1.6742509202684324,1.4872513542547807,0.7133457674911892,0.8085956088591112,1.7300053659978225,1.83711426492431,2.1118280512416856,1.7363799890374445,1.787591344800247,2.1555716526131756,2.1607431776627126,2.3825273360297015,2.3492171492068903,1.8476408577975418,1.8163455718341022,2.194266343325927,2.441125734890409,3.1412159078760356,2.6786737741235274,2.788368977756241,3.018884955686788,3.9143306463408014,4.450389677402601,4.247330729171621,4.904184159869101,5.018881192288604,5.362457629679021,5.207154968987353,6.561551524964038,5.807528011871166,6.388494837211981,6.527954935469273,6.6942464118685185,7.143922960241229,6.6383880051186965,6.937696962028827,7.572514120385404,6.923577279861109,6.465841086917982,6.3055512246884495,6.0918314258857995,6.2184117864091295,5.831455641867511
simulation n°1,4.723,6.094812980869719,6.234959002933837,5.514384047523613,4.790712405066299,4.634594859156965,4.677661548711765,5.210273638478202,5.258894692864351,4.398391645893163,5.128512705928427,5.165626242149408,5.315756503058195,4.58563719835311,5.280598326750076,5.922712029142874,6.0603551724887685,7.078506201659295,7.318827332500574,6.33441858953188,6.78084724032317,7.1042138035235665,6.231178373166175,6.893087620953594,6.744162373842267,6.604671335263372,6.08957266562758,5.448795930249395,4.054065150489771,3.204429068203425,3.2520424621985247,4.290072356862591,3.461931198919011,3.470747936008157,3.0858901421483047,3.6873008970831433,3.162048832192869,2.3593757722772226,1.9645633444310113,1.9861307712447056,2.1568903964785457,2.617690632643362,2.5513005407757015,2.0460375520123684,2.458593208874055,2.3818556350471805,2.46489390646293,2.4567893814678086,3.145520586592406,3.4581670216382263,3.4900153990455727,2.716412803071441,2.4100745969111124,1.92528019242931,1.8308591599055577,1.6950499596829562,1.3521869204494423,1.5911831724108187,2.3464246609631854,2.1316545221050487,2.787566101836107,2.7086589317349,2.3073001442784755,1.9893695433603629,2.6852199178551395,3.1560304098607004,3.4667597010087805,4.1452289478744015,4.371085504217096,4.86320325930364,4.769919937601378,5.128719311871377,4.8425560827892244,4.853279788453732,4.493837172193147,4.135491185698483,2.8807535310265227,3.7138788442172608,4.776733355041012,3.9874118608698312,4.15230404888535,4.026461585058692,3.7520910515343036,3.461034753670925,3.3073354468372056,3.428716195879203,3.4962425289303436,3.3623446312968803,3.517089317289632,3.5467820531878655,3.578744671974252,3.796865588069017,3.799039017918149,4.065567361184103,4.027567535220737,3.917818338412586,4.055844933669314,4.237582341493711,4.107001249859771,4.330654061492567,4.668240827326726,4.707654504259174,4.584435733690422,4.761195037072977,4.886759844546439,4.947580417223929,4.731489965497672,4.641464201553433,5.075712292312397,5.137496081340633,5.1377076978472465,5.221708902352783,5.126578753237389,4.96998014136555,4.916672740865917,4.953121849728951,5.009576703333117,5.067782437094878,5.165573947840135,5.408911302609296,5.235909039764347,5.339502729708265,5.452121392139396,5.588807336119619,5.603606670888979,5.846760871407476,5.8052313013889165,6.270168789245029,6.393348669181354,6.2527809592936086,6.123251267121885,6.164667638727364,6.224411083831589,6.440186785034956,6.355399067800904,6.733690923076122,6.6955051105817915,6.7284610987156634,6.777537727862258,6.584972609684704,6.792495847666395,6.942161990878236,6.793929889913297,6.668868449576686,6.507755841479962,6.179126657559909,6.146684157263859,5.904263496512696,5.533209663644411,5.363681575968848,5.330781143243569,5.211937528945978,4.868850572615339,4.673857285545332,4.722008188163542,4.6173135459319905,4.44793471526296,4.276019804681384,4.478716487552481,4.520878756943796,4.570978701605855,4.449774830559331,4.601158086713844,4.809793559293357,4.903519135271009,5.161972910550547,5.249972225767328,5.172955028737817,5.354562372888338,5.267761126201519,5.656495761835814,5.8958172869449985,5.830261435324025,5.725830095063353,5.999763446451866,6.056267223145986,6.263714858235399,6.62295911284919,6.653070116465417,6.908395917605324,6.825456959278383,6.843060930202926,6.935657121054639,7.220470286346168,7.230116867638278,7.618147999263196,7.763860490435737,7.901723718356825,8.09019714294059,8.28066822643354,8.295499296351696,7.932890657026198,8.129585345813743,8.031249230769824,8.039157545467464,8.068495703470715,8.039016794121713,8.009001330453252,8.081421466972762,8.361751358718127,8.126372031073748,8.258057366463467,8.14712797030577,7.922127759468029,7.881214882014191,7.748815648142056,7.550015601480051,7.4589524173492885,7.276202577477518,7.170061269396696,6.895895885643963,6.277415522704859,5.8180994937681225,5.621139802387155,5.222186728057204,5.0462994551283415,4.989722367457611,4.500857080159224,4.019530832179528,4.647880310547143,5.710079718247825,5.777705989286069,6.400939822135609,5.975203456154316,5.138394048315574,4.93964968467591,4.969896780107021,4.797720402020101,5.122310443485249,5.212254405290212,5.471909239221844,5.080113376171598,5.254766140396738,5.270673872674603,5.169743635171625,4.827086416802986,5.777264269168137,5.289125390260696,4.88930957273865,5.069494742272636,4.850328360137687,5.564921552876001,6.247060533559089,6.574478693790582,5.7151955929050455,5.35254564539653,5.5586351869799175,5.602209563289612,5.429590154174791,5.975654940055079,5.309220045993733,5.915970335429114,5.633448230778381,5.886862800192415,5.987896018809392,6.262409804805977,6.0681555516799515,6.225537181405136,5.562031566618479,5.349766613486909,6.22029513588366
simulation n°2,4.723,5.513504783098642,6.013394619590821,7.003565404501123,5.9649238244815335,5.848250993954947,5.83799726718606,5.85466404834953,6.029916711335552,5.647943940768477,6.549199608274799,6.180249507975282,5.834253886461494,6.192943169870468,6.269864148713444,5.567766526529693,5.7076708244468035,5.563353675244059,4.627866212091839,4.177445007047268,5.015189129898629,5.433313955243212,5.879850210749252,6.391031768859762,6.9803140089010745,6.5824610530883305,7.4303283854916184,7.980154283230305,7.824604912803115,7.573039644144286,8.27624818494457,8.402108523892053,8.861180804014673,9.653899676889033,10.054239701477746,9.236231561301704,9.32008319819354,8.479044714626646,8.118970469701075,8.298184220645043,8.620014273919711,7.790467097716151,8.19767862176326,7.925101184646228,8.427380158303482,9.473739688002611,10.487081155650484,10.510682105225124,9.816468993792153,10.078391109018295,10.279210602120497,9.77115196413733,9.978552676884261,9.690850807343905,10.01222696853422,9.99051095098127,9.229724212833489,8.751038494202309,9.682895887638121,9.686966009953535,9.106637178154426,9.533599684163253,9.944328115744288,10.175684076332553,9.980452826871058,10.380970171669752,9.87458064886357,8.833557105439667,8.924301806042372,8.947776326828173,8.856912551582596,8.732056804083959,9.093811678143481,8.695023767413105,8.550035562656879,7.88365933433838,7.572804527159919,7.3575151750971415,7.317562218021773,6.849897811696016,6.805675943352451,6.8643145427928305,6.617175166903086,6.6722835084579355,6.227804459390538,6.324197829454269,5.947065486013008,5.845023165905206,5.779828070030912,5.392946059086606,5.2215263851933145,4.914428004916764,4.835975050340224,4.833803402443688,4.882987189733494,5.110138396159498,4.844184015563425,4.880513126052712,4.741406468773314,4.655892909185886,4.625205016125486,4.431342156492136,4.50333109851285,4.204789206197877,4.206923469917278,4.151142347962328,4.266463423194299,4.2748172361432415,4.621288599503379,4.690289230416264,4.474727724713939,4.434081183850369,4.51062613468413,4.587044207629643,4.509367062464781,4.625018961300863,4.535221113816652,4.708578613433161,4.713804763010321,4.7414347946795345,4.526358489379573,4.577072553440558,4.5717811725416455,4.256325006726676,4.371240502366598,4.625279533639843,4.552115704025426,4.922128284700423,4.718393072079258,5.118475627757,5.034560599140603,5.212776792891882,5.290251879244754,5.310040186328738,5.4865899074032765,5.573266596772844,5.962861472123954,6.113392554023508,6.015873634065412,6.31418740599118,6.164518704459291,5.886318866897325,5.823374511330892,5.859262978185994,6.111402657795369,6.193432065377972,6.0935674784589695,6.149840802500332,6.370346578066976,6.640603532141027,6.758111823274679,6.896733658137564,6.797412121745452,6.660049445954084,6.584315723968772,6.504909789888389,6.2595353620951055,6.0766464008624075,5.577566122834992,5.517307788766975,5.584298234282001,5.61164728324738,5.7779022652575405,5.676057137743057,5.494867491704229,5.635044526135417,5.383933633282746,5.615134364443422,5.651234814372071,5.682091507979345,5.63006396808302,5.8186123085100165,5.6949173621305835,5.845375200102204,6.2382600085886315,6.209681861326691,6.284484758133718,6.621036413455677,6.506805580745345,6.693731888926772,6.6698436872874645,6.758778720130654,6.810484756071174,6.775546824487692,6.6193562750418575,6.739808937653846,6.665290454881895,6.678799546382039,6.931848754402434,6.933367993053967,6.945554232432957,6.600297085874635,6.6030234875122105,6.616635204605287,6.462736949453569,6.244327253669467,6.166904367533766,6.239105422202579,5.972183495689295,6.211257837442134,6.448172510231086,6.334718621502025,6.4419393244075,6.360902304425581,6.522422433331019,6.588323597497247,6.693442224986928,6.758878219395646,6.655436386414722,6.4149599588337285,6.484920184233272,8.135871362413862,7.608431120161125,7.323107202616769,7.245821829010668,6.544278844546138,6.531237403942668,6.619252580735078,6.381491569964384,6.243273927264494,5.960867236384377,5.350542914136234,6.643278841291722,6.220753070517184,5.936471041090425,6.736261320103305,7.597249124130266,7.179138976703565,7.540538865036696,7.595188794469042,7.090945462089444,6.978817912221941,6.338563910075491,5.666135529038955,4.594437441886602,4.547444954549627,3.9627115867954084,4.534378582585803,3.857778991943367,3.837077547289765,3.6173017126701983,2.926636494742186,2.605291384114626,2.553208895153653,2.3300595563553474,2.201766666110141,3.4034746064810877,2.7660788417243682,3.503160443342884,3.3073811134548206,3.265277240486522,3.4099780575546936,3.149740348630215,3.267047463099899,3.7243675709227673,3.1191910310048163,2.2421513546420013,2.018517125730092,1.7450582642648786,1.2459176420235012,1.2869782206049611
simulation n°3,4.723,4.238206899579802,3.9827850719441975,4.366533214935845,4.880114089352717,5.354223289243202,5.683836462339966,5.818859988989837,6.278569064654119,6.356757460656861,6.726030899156786,7.135086421907796,7.262869189683981,6.928626916596708,7.163032652274282,6.951450812576284,6.9469376157350675,6.417427659602966,6.377456295735024,6.967973719029726,6.567949135566643,6.41713603070377,6.332101707290933,6.968086854426059,6.556654598782393,6.015975568323398,5.390144072670199,5.415146752677603,5.137536713791343,5.171634983199419,5.783204919683809,5.791742268994797,6.086911929689947,5.96945652759151,5.1317011086535995,5.227122405439469,5.821559614825373,6.26416263390512,6.327474135461572,5.92730375312358,5.726473293091613,6.098070795687568,6.799717161333919,5.902839379596428,6.9831475737993545,6.599730258371514,6.904003051872346,6.040974890031678,4.953617697060966,4.798210582590427,5.0060294073399,4.677451502379055,4.664558021887707,4.536046034455693,4.819315480462297,4.9533685051519125,5.288646682155731,4.9986362154982835,4.414855942976214,3.8691989158404247,3.6630770652599995,2.5679928963002787,2.2464940360071695,2.3604576779127857,2.396359037949005,1.1915680449209487,1.9685888440717836,2.401921414595419,1.1722057855074692,1.5043679325893684,1.9816164065271653,1.9697610847491531,2.1094309871342767,3.3384988053151625,2.6524472596062765,2.4602664318999836,1.9713351279462517,1.7443482888318482,1.0511672791081919,1.579653046197175,1.5778645939933484,1.5153238240651934,1.3899745081024442,1.5008834279931673,1.1855941044530638,1.2037149900027317,1.2074956482091659,1.2414270846676896,1.240700373278591,1.5272464763818767,1.7366573746232774,1.7295950448756159,1.6737439447887283,1.5624514356541668,1.605493647598527,1.8057554165382392,1.854984461949696,1.844136186374136,2.1658595759919077,2.1493735487902486,1.9770025225839005,2.4221873145585557,2.3543738934270726,2.358529718918577,2.6417295780603363,2.693037219341509,2.749206460750173,3.102986564072689,3.355886702037526,3.1833562866947442,3.223543967891023,3.269956512124948,3.215270379146583,3.0897628048654053,3.452249989459407,3.614793202181256,3.79671923956324,4.1715182459816695,4.174000736909168,4.528689042100983,4.617678437701342,4.808749289321629,4.9611058910469295,4.786469603376433,4.916364966868429,5.03641326495756,5.0340624950150605,5.32288918074269,5.295427414698897,5.518447124360564,5.445885019820142,5.438354510489431,5.518223865052631,5.688569470060359,5.840151056799775,5.830300807533804,6.002871075092986,6.131790286066773,6.399599087688504,6.643162648142302,6.645611597929565,6.490258143947486,6.512947978270263,6.485970836071944,6.600037776600672,6.61751103421012,6.591128712920102,6.425574326165583,6.6701889416566456,6.954406326354564,6.9364923099435165,7.138149456114568,6.973283238188525,6.855476457460057,6.755026197421341,6.406315519924386,6.234034277713322,6.045779348589106,6.168099301468456,6.502977056089605,6.616192851398794,6.720331486448574,6.504654832243595,6.545922990373291,6.424609465350241,6.349690617201947,6.206525376412293,6.144204963857609,6.2580471741282855,6.153361810866476,6.167167735928121,6.2815228494728075,6.6670506539298895,6.607519112804277,6.624668828959723,6.564942894724861,6.55743338903245,6.27426611529705,6.0753313605694945,5.792457640952597,5.692815754349624,5.469090939169506,5.298659942262303,5.424125681542304,5.438920017917199,5.403459247625868,5.772603597580277,5.784146891846403,5.749501301679159,5.670857716481224,5.68906957333668,5.877822649069894,5.4729198957270295,5.528470770847733,5.558038573038535,5.673980038672898,5.6473356070984515,5.896386473663018,5.967472646813656,6.040700672103969,6.06512980645127,6.154817819734576,6.216641997732306,6.362965682486044,6.2678548952365185,6.3290209655361345,6.47286821395199,6.480015544235782,6.516375863707862,6.802591548553031,6.910761478241911,6.145659971331095,6.271720120591532,6.684737184014109,6.224625715582157,6.0913673217078514,5.860229891248671,5.919073645909848,6.229646669076634,5.941371771983941,6.493533193409539,6.765858496064781,6.146085089872035,5.679808020366282,6.332079636614626,6.335713487242059,6.663030965209387,6.499246176340548,6.6863700390353475,6.727292685895846,5.797895673980353,5.075916873411979,4.789902559925753,4.632119838782288,5.34600643962351,5.785060691514301,6.243621459263752,7.081241918636325,7.409624210691234,7.649000877429805,7.454444493747992,8.827195854826488,9.67538070138856,8.856059659799932,8.128833864075377,8.126328529378908,7.825501886329131,8.151921817860783,7.565593586170186,7.221621195746181,7.835275770120222,6.937399688760509,7.027304819165375,7.207542383623636,7.457627157826095,7.247398498852407,7.373169962069421,7.1514669359169005,6.7108506725756225,6.841187755344235,7.019866159014699
simulation n°4,4.723,4.746772185710235,4.676614039766149,4.510635592092387,4.8638217259671865,4.9085445559766,4.280202435840381,4.527732167059506,4.096596790959031,3.5849420608809894,4.589650871659315,5.426658844048895,5.695142864553548,5.649271690122008,6.149312313781455,5.944158282757105,4.976976498227396,5.393034471489855,4.619233526453796,5.40791055834889,4.99745561216978,5.235492560602261,4.7339454561690175,4.569889124965947,5.12086234851484,4.17916464121395,3.4559414579071848,3.819273183805141,3.799094447062148,3.910569621768472,4.042431201790741,4.751925129618289,4.588295320006685,4.922226247617899,6.105250736135546,5.874556470520611,5.2270935704495,5.167199890964416,4.905265434972382,4.457200375565612,4.993731665299956,4.406272833027986,4.348084946934844,3.4146790221990075,3.4754576060459597,3.6893246164952536,2.674203031114767,2.433863906964512,2.4842089173819115,2.639966097309202,2.5776097522587547,3.343511686569889,3.295771615537041,3.184097829130505,2.48955241487148,2.0938820949895334,1.6202046439494726,1.3264196476500645,1.654022342495217,0.7081996215619273,1.4533760634282562,1.4086676430300469,1.2138818090131585,1.5628480999409056,2.4865996190584214,3.7182692179547283,4.8295396413640415,5.336716933290191,5.362951864374619,5.732619957661017,5.548794544125974,5.7078722772576524,6.114529559547966,6.030580033265626,5.667305901481577,4.700191600526443,4.377572549381575,3.393841288770348,4.281245005195048,4.3751139975320195,4.270885791662288,4.073286422646966,4.12867451951728,4.210701869177579,4.030565453673946,3.961032799198629,4.056513890952591,4.124889458249345,3.998378637578197,4.078139928089501,4.180048675525272,3.8484912036276016,3.7158038410176832,3.705809321947897,3.8883180926753815,4.156933672196441,4.142734757218555,3.82491530520601,3.586093711410132,3.8068797533493495,3.8727863944828296,3.7851748207463167,3.886638449021873,3.975708268448044,4.119768129351136,4.169507950935806,4.139014971724283,3.891719692984293,4.105880104993049,4.391357286125459,4.5931550073518865,4.605048544429386,4.540847784669733,4.699349838454278,4.818998304597538,4.8122021803606465,5.087690309468767,5.0147185235313305,5.266426093403169,5.509832376275486,5.772088033749842,6.166230385575079,6.583941139548874,6.925645812089886,7.013960531933475,6.9867623138140305,6.7946005155557305,6.8685583243075605,6.772684519724389,6.77138239574748,6.92920581265133,6.761247152255632,6.8401119436359314,6.723778015340688,6.666318896126825,6.65980320413361,6.75253576034824,6.720198189117283,6.639482010293214,6.9006935126361855,6.971311466550192,6.777455497031602,7.081895877060679,7.045345688674865,7.046485865893909,6.968730063366291,7.063273182464399,7.038997394909581,6.907312910124565,6.934017777272483,6.9035069668848585,6.877027412229765,6.8363257693903,6.892016556253409,6.851155246060973,6.9627061374616215,6.951339738744535,6.864201677794772,6.941649916223409,6.948721165843186,6.797163873987119,6.632469972057337,6.579231145955877,6.580990393316582,6.60319655774616,6.653643814877135,6.770070165461778,6.905119706103288,6.4593981380184875,6.517528746546296,6.468006763597546,6.455329333014542,6.350972862697549,6.667288245689868,6.687880126628192,6.360817045525889,6.306827080664001,6.21008655765643,6.515700351530647,6.428741356578681,6.301288775245448,6.302890578400559,6.304629335494172,5.842126115090745,5.535724840925645,5.164132482715916,5.124000305308586,5.080245804192742,4.876651389658599,4.803119265796672,4.660048139546811,4.623611823031629,4.354277521808331,4.318700223072603,4.656945869082573,4.56357725210861,4.464875229172089,4.5323484309933875,4.491304960549013,4.464171657545099,4.475084942163059,4.421864521299709,4.265894900724149,4.347946574649482,4.130048748892571,4.395766796635605,4.344596250534237,4.480689170574669,4.447253521759854,4.184571880809503,3.4354522077380736,3.209596512579488,3.4937522440688236,3.3042695683749215,3.3281928968634378,3.5255088255582336,3.248293784593064,3.883409051279146,4.166386162560987,3.7733749302726802,3.86116862660158,3.8743662522050077,3.7362662647685045,3.809953632669812,3.471545032932065,2.970314660440832,2.5303619265132604,2.7474401748119326,2.926836047007036,2.3351340168770442,2.3695799265408892,2.44775692442449,2.517750657613459,2.692947119954999,2.8665165127509287,3.8139551910452774,3.9625734665647454,4.49813895975894,3.765452552233141,3.7775967274180515,3.529917637543539,3.4141259205285333,2.773733473347743,1.7748414221423254,1.4708268719662394,1.6490484442600415,1.4032071295451605,0.8567684538915326,0.2698994969367996,0.4589574380289403,1.2978564863520945,1.1724513589603882,2.4060714366712723,2.4413440924076983,2.9416164525414015,2.8763271644782784,3.291006975781544,4.584530927664106,5.939157650745095,6.076615356634704,7.081259575094265
